Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Medium,Diagnostic,276:3,Engine #5,Left Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-10-06 21:29:21,50158,ABB00232,Florianopolis
Medium,Diagnostic,542:3,Engine #5,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Above Normal,2021-10-06 21:29:21,50158,ABB00232,Florianopolis
Medium,Diagnostic,273:3,Engine #5,Turbocharger Outlet Pressure Sensor:Voltage Above Normal,2021-10-06 21:29:21,50158,ABB00232,Florianopolis
Medium,Diagnostic,279:3,Engine #5,Aftercooler Coolant Temperature Sensor (Front):Voltage Above Normal,2021-10-06 21:29:21,50158,ABB00232,Florianopolis
Medium,Diagnostic,275:3,Engine #5,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-10-06 21:29:21,50158,ABB00232,Florianopolis
Medium,Diagnostic,289:3,Engine #5,Fuel Pressure Sensor - Before Fuel Filter:Voltage Above Normal,2021-10-06 21:29:21,50158,ABB00232,Florianopolis
Medium,Diagnostic,101:3,Engine #5,Crankcase Air Pressure Sensor:Voltage Above Normal,2021-10-06 21:29:21,50158,ABB00232,Florianopolis
Low,Event,48:1,Engine #5,Backup ECM Took Control,2021-10-06 20:32:57,52449,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-06 20:02:01,52448,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-05 18:25:40,52428,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-04 20:34:08,52407,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-02 15:16:51,52363,ABB00232,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-02 10:59:43,52362,ABB00232,Florianopolis
Low,Event (J1939),95:15,Not Available,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-04-26 12:51:50,38045,ABB00233,Marica
Low,Event (J1939),95:15,Not Available,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-04-25 20:56:23,38029,ABB00233,Marica
Low,Event (J1939),95:15,Not Available,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-04-25 04:07:44,38012,ABB00233,Marica
Low,Event (J1939),102:4,Not Available,Engine Intake Manifold #1 Pressure:Voltage Below Normal,2022-04-23 05:45:52,37966,ABB00233,Marica
Low,Event (J1939),91:13,Not Available,Accelerator Pedal Position #1:Out of Calibration,2022-04-23 05:45:52,37966,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-23 04:33:59,37966,ABB00233,Marica
Low,Event (J1939),620:4,Not Available,5 Volts DC Supply:Voltage Below Normal,2022-04-17 09:37:21,37827,ABB00233,Marica
Low,Event (J1939),110:17,Not Available,Engine Coolant Temperature:Low - least severe (1),2022-04-15 09:55:15,37779,ABB00233,Marica
Low,Event (J1939),110:17,Not Available,Engine Coolant Temperature:Low - least severe (1),2022-04-15 03:25:09,37773,ABB00233,Marica
Low,Event (J1939),110:17,Not Available,Engine Coolant Temperature:Low - least severe (1),2022-04-15 00:17:30,37770,ABB00233,Marica
Low,Event (J1939),110:17,Not Available,Engine Coolant Temperature:Low - least severe (1),2022-04-14 18:02:38,37763,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-14 11:53:15,37761,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-13 14:16:48,37760,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-11 01:23:38,37736,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-10 19:25:26,37733,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-09 15:07:47,37718,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-09 08:29:35,37714,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-08 20:02:53,37704,ABB00233,Marica
Low,Event (J1939),95:15,Not Available,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-04-08 08:16:34,37692,ABB00233,Marica
Low,Event (J1939),95:15,Not Available,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-04-07 20:55:30,37680,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-05 08:26:03,37668,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-04 08:57:34,37658,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-31 07:18:39,37584,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-30 08:16:53,37575,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-24 15:24:02,37503,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-21 08:55:05,37425,ABB00233,Marica
Low,Event (J1939),102:4,Not Available,Engine Intake Manifold #1 Pressure:Voltage Below Normal,2022-03-17 22:41:52,37342,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-17 15:29:48,37342,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-16 08:51:54,37326,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-14 14:28:31,37323,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-10 20:11:16,37248,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-08 09:31:43,37240,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-03-04 09:21:30,37215,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-26 22:23:50,37094,ABB00233,Marica
Low,Event (J1939),91:13,Not Available,Accelerator Pedal Position #1:Out of Calibration,2022-02-26 12:21:42,37084,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-26 11:33:16,37084,ABB00233,Marica
Low,Event (J1939),91:13,Not Available,Accelerator Pedal Position #1:Out of Calibration,2022-02-26 06:43:51,37082,ABB00233,Marica
High,Event (J1939),3671:0,Not Available,Crank Attempt Count on Present Start Attempt:High - most severe (3),2022-02-26 06:38:15,37082,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-25 22:55:06,37082,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-25 18:07:57,37078,ABB00233,Marica
Low,Event (J1939),91:13,Not Available,Accelerator Pedal Position #1:Out of Calibration,2022-02-25 18:06:00,37078,ABB00233,Marica
Low,Event (J1939),91:13,Not Available,Accelerator Pedal Position #1:Out of Calibration,2022-02-25 16:17:06,37076,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-25 10:28:49,37076,ABB00233,Marica
Low,Event (J1939),105:3,Not Available,Engine Intake Manifold #1 Temperature:Voltage Above Normal,2022-02-25 10:19:59,37076,ABB00233,Marica
Low,Event (J1939),91:13,Not Available,Accelerator Pedal Position #1:Out of Calibration,2022-02-24 15:48:10,37075,ABB00233,Marica
Low,Event (J1939),108:4,Not Available,Barometric Pressure:Voltage Below Normal,2022-02-24 15:19:59,37075,ABB00233,Marica
Low,Event (J1939),101:3,Not Available,Engine Crankcase Pressure:Voltage Above Normal,2022-02-24 15:19:12,37075,ABB00233,Marica
Low,Event (J1939),1177:3,Not Available,Engine Turbocharger #2 Compressor Inlet Pressure:Voltage Above Normal,2022-02-24 15:18:52,37075,ABB00233,Marica
Low,Event (J1939),1176:3,Not Available,Engine Turbocharger #1 Compressor Inlet Pressure:Voltage Above Normal,2022-02-24 15:18:51,37075,ABB00233,Marica
Low,Event (J1939),108:3,Not Available,Barometric Pressure:Voltage Above Normal,2022-02-24 15:16:45,37075,ABB00233,Marica
Low,Event (J1939),1382:3,Not Available,Engine Fuel Filter (suction side) Differential Pressure:Voltage Above Normal,2022-02-24 15:16:24,37075,ABB00233,Marica
Low,Event (J1939),100:3,Not Available,Engine Oil Pressure:Voltage Above Normal,2022-02-24 15:16:23,37075,ABB00233,Marica
Low,Event (J1939),102:3,Not Available,Engine Intake Manifold #1 Pressure:Voltage Above Normal,2022-02-24 15:16:23,37075,ABB00233,Marica
Low,Event (J1939),52:3,Not Available,Engine Intercooler Temperature:Voltage Above Normal,2022-02-24 15:16:23,37075,ABB00233,Marica
Low,Event (J1939),94:3,Not Available,Engine Fuel Delivery Pressure:Voltage Above Normal,2022-02-24 15:16:23,37075,ABB00233,Marica
Low,Event (J1939),110:3,Not Available,Engine Coolant Temperature:Voltage Above Normal,2022-02-24 14:54:43,37075,ABB00233,Marica
Low,Event (J1939),620:4,Not Available,5 Volts DC Supply:Voltage Below Normal,2022-02-24 14:54:43,37075,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-17 11:06:00,37075,ABB00233,Marica
Low,Event (J1939),620:4,Not Available,5 Volts DC Supply:Voltage Below Normal,2022-02-17 09:04:12,37073,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-16 22:53:43,37073,ABB00233,Marica
Low,Event (J1939),1656:2,Not Available,"Engine Automatic Start Enable Switch:Erratic, Intermittent, or Incorrect",2022-02-16 15:31:09,37070,ABB00233,Marica
Low,Event (J1939),620:4,Not Available,5 Volts DC Supply:Voltage Below Normal,2022-02-16 15:27:22,37070,ABB00233,Marica
Low,Event (J1939),91:13,Not Available,Accelerator Pedal Position #1:Out of Calibration,2022-02-16 15:27:15,37070,ABB00233,Marica
Low,Event (J1939),110:3,Not Available,Engine Coolant Temperature:Voltage Above Normal,2022-02-16 15:11:39,37070,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-16 07:38:00,37070,ABB00233,Marica
Low,Event (J1939),620:4,Communication Gateway #1,5 Volts DC Supply:Voltage Below Normal,2022-02-11 12:50:15,36955,ABB00233,Marica
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-19 18:27:37,52154,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-19 08:45:01,52150,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-18 10:09:19,52147,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-18 06:57:02,52145,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-17 07:09:39,52122,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-15 12:03:43,52104,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-13 06:59:36,52099,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-08 09:40:41,51983,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-05 17:26:59,51981,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-05 08:16:37,51978,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-04 08:39:07,51975,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-03 13:14:16,51972,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-10-02 10:50:27,51950,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-30 13:44:18,51922,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-27 23:48:07,51909,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-27 10:26:03,51900,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-25 17:01:07,51899,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-24 08:21:27,51875,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-22 04:13:04,51873,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-21 08:10:04,51871,ABB00234,Martin Miller
Medium,Diagnostic,261:13,Engine #3,Engine Timing Calibration:Out of Calibration,2021-09-20 16:44:09,424,ABB00234,Martin Miller
Medium,Diagnostic,542:3,Engine #3,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Above Normal,2021-09-20 16:44:09,424,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-20 11:46:14,51868,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-11 14:51:27,51730,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-10 07:56:44,51709,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-08 16:53:25,51707,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-08 08:07:03,51705,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-05 08:28:45,51679,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-09-01 16:12:04,51654,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-31 18:12:03,51645,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-30 18:23:36,51634,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-30 07:50:28,51629,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-27 08:10:38,51565,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-24 16:51:31,51563,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-24 08:19:46,51561,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-23 17:42:49,51558,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-22 09:45:31,51556,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-20 11:17:01,51514,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-19 08:53:47,51511,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-18 07:10:29,51488,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-13 08:26:40,51377,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-10 16:41:03,51373,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-10 08:14:08,51370,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-08 08:44:14,51367,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-05 23:09:30,51333,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-02 19:47:18,51271,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-08-01 07:39:40,51235,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-07-27 07:24:23,51124,ABB00234,Martin Miller
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-27 16:11:48,57145,ABB00235,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-27 09:20:28,57142,ABB00235,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-26 10:24:21,57137,ABB00235,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-26 04:57:18,57132,ABB00235,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-22 23:33:29,57055,ABB00235,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-20 12:26:21,57001,ABB00235,Florianopolis
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-04-16 16:59:38,56980,ABB00235,Florianopolis
